geo_unit,X,Y
W02000297,314124.987,197134.2192
E02002797,433835.7518,338886.1837
E02005278,381343.2504,425395.374
W02000028,278665.771,381242.21
E02001634,433154.9681,388718.0952
E02005295,354860.0568,425935.8764
E02005898,459590.7933,357688.3736
W02000312,314473.0209,187504.289
E02002848,460234.0847,303905.5644
E02004664,375784.2982,198100.9892
E02006862,486355.0857,286406.9177
E02004030,435151.0949,354411.9773
E02005688,476466.7867,240449.8812
E02006035,350861.8346,311520.1041
W02000037,280452.5593,377831.7989
W02000267,298698.8233,192828.3891
W02000396,318839.0545,178088.0729
W02000083,328993.8258,351991.8152
E02005382,446516.8598,297584.7131
E02003831,373703.0344,355850.3354
E02006824,489335.4699,195584.0355
E02005691,452515.85,236076.4027
E02005620,474672.4024,270450.4171
E02005355,457864.5084,317588.478
E02002590,365042.028,395160.2184
W02000186,264148.1923,194010.119
E02005957,455615.0787,202277.1488
E02007030,364648.7318,354084.5616
E02003667,480486.9665,213496.9249
E02005178,384335.6929,433868.1058
E02001631,432427.983,389823.6481
E02005176,385777.6274,435026.5953
E02002937,363326.6566,312729.4398
E02003862,390117.9614,377364.3875
E02004077,417857.2456,339011.5007
E02005642,486870.9821,280345.721
E02005292,352797.2109,426756.9593
E02001680,435478.9915,380662.6022
E02003820,374036.2782,360658.0326
W02000067,328348.1836,368091.0272
W02000357,332498.07,188356.4847
W02000225,283469.9186,182763.4286
E02003687,499468.8966,190420.5921
E02002867,486543.2379,299958.3744
E02005370,452843.2773,292560.9614
E02005305,339715.9398,420192.133
E02005701,491061.2793,263059.6288
E02003682,496814.9312,197512.0351
W02000218,285407.2118,193820.0829
W02000089,334222.8186,349611.3011
W02000024,292484.3103,335798.9921
W02000047,301223.9748,380883.2009
E02001679,434308.5394,380926.4538
E02006966,462340.078,301355.0589
E02005988,439865.1115,190027.8175
E02002847,461095.0705,304208.9494
E02006046,362120.1747,274361.8059
E02004635,354433.3619,194368.3903
E02005254,351383.509,434036.591
E02003652,470069.0594,233502.3371
E02004051,452307.8378,367388.3234
W02000215,275420.4985,189888.2482
E02006010,367150.0034,301314.1691
E02002592,357011.7638,392956.0721
E02002612,361785.1239,385990.4309
E02003794,345655.8626,373636.3724
E02006018,366908.6008,334101.3504
W02000173,270255.1557,198346.8464
E02003795,336830.5127,370343.2868
E02006817,459408.8715,301190.0009
E02001657,432506.656,385100.1972
E02005314,346932.1198,406217.106
E02005615,486722.6372,288839.7703
E02003707,484309.1117,193322.2567
W02000223,289651.0657,184338.5226
E02004638,385456.599,219091.4883
W02000407,314171.4033,176230.1836
E02003884,360089.0971,370991.1818
E02005953,452907.6619,204871.3981
E02004106,438196.5007,379430.4823
E02005261,356695.2455,431058.4643
E02005877,459770.0222,341816.3523
E02006041,332812.1529,295644.2184
E02003797,340718.585,368323.8259
E02005894,459628.69,364121.9996
E02003870,391377.1434,373127.8935
W02000011,256819.08,371038.1177
E02003882,367061.521,373024.5397
E02005866,461615.284,349417.9505
E02005190,362188.8238,422395.8809
E02002632,372966.2096,417836.8595
W02000301,315073.0237,195280.9425
E02005260,351871.2039,431262.221
E02005619,466421.8273,279677.4891
W02000204,274607.9588,198912.3577
E02002838,456388.4189,305483.1164
W02000232,292795.7525,180060.7118
E02004043,438613.6616,345599.2645
W02000411,313092.5068,175337.4612
E02005264,352835.4253,430635.6913
W02000004,228145.105,380219.2529
E02002582,356035.8549,382555.0735
E02003694,492720.1541,181954.2615
E02001652,435248.9359,385911.3956
E02005340,456852.1315,297346.6414
W02000183,265744.9471,194708.9835
E02003673,474400.3427,208984.1634
E02005949,454814.6432,206089.064
E02002948,368382.4847,304636.9841
E02005398,448293.9048,326501.2594
W02000143,275007.8096,235366.8544
E02005888,454851.8567,361137.084
W02000123,256768.6254,249211.2668
E02002817,433563.0828,333549.5542
E02005374,473390.1897,287437.8939
W02000260,298617.8506,197585.4455
E02003821,376100.0559,360463.8623
E02005683,475807.3715,252265.3346
W02000289,309889.3066,196922.7682
E02001676,433930.2951,381856.0723
E02003705,487672.4683,193499.034
E02004091,449026.6891,332663.9591
E02004117,439976.7917,359268.7766
W02000141,212689.6186,200865.7258
W02000176,265551.1649,197443.6476
E02005652,474686.0368,264292.2345
E02005680,476528.0668,256661.948
E02002615,368695.9185,430311.188
E02005928,446352.3358,237337.1751
E02006001,433970.0461,209527.6247
E02003714,491127.8175,189400.7694
E02003861,376084.3948,378891.9686
E02003800,351048.3399,367744.0599
E02003810,347017.3924,350017.037
W02000365,329653.3647,185453.8367
E02003865,393114.3921,377493.2952
E02005262,349988.2773,431587.286
W02000087,334953.9911,350371.5441
E02004613,395584.6538,220507.0629
E02002800,434566.3988,337757.4717
E02005892,454713.651,359663.2928
E02005360,454624.6156,312597.9795
E02005335,452263.6765,303343.9319
E02006863,488072.4347,286814.5229
E02005310,341809.5343,408023.1297
W02000264,300812.1332,195039.5125
E02005840,458118.3167,381418.5491
E02005359,464211.6343,312556.603
W02000138,196740.5229,203195.6876
W02000351,332957.3584,189405.9324
E02001625,435148.9492,391222.5699
W02000398,318374.2151,177418.3228
E02005307,344323.4158,411637.0994
E02005267,354244.4687,430215.1621
W02000228,291521.975,181793.9962
W02000248,312284.6568,168522.4818
E02005825,451268.9615,356432.9329
W02000421,265274.5951,273581.4585
E02002820,438005.002,333326.9966
W02000262,296942.9525,195513.1486
W02000361,334038.4208,187438.2519
E02002852,455234.7551,303389.1542
E02005369,467665.1155,294522.0369
E02003710,485829.0386,192532.4034
E02002579,349487.8779,385942.3816
E02001655,439741.4794,385281.1274
E02002591,366022.9056,394911.1947
W02000195,259261.2373,189230.9584
E02005672,476004.6651,261117.4386
E02002601,362888.8037,389448.5538
E02002801,438062.4513,337638.7523
E02004661,374765.3475,199985.741
W02000001,241809.2895,391662.7429
W02000360,330715.738,187711.812
W02000374,319304.0052,181297.6207
E02004082,443182.5837,341657.9725
W02000419,302422.4735,380865.4988
E02005268,355556.1357,429633.12
E02005299,354313.3468,422653.1591
E02005361,461921.4156,311290.8027
E02004600,393975.3737,224185.3495
E02002856,459891.2317,302379.5891
E02004080,446809.4139,341689.9949
E02005339,453535.8162,297600.5029
E02004126,429606.703,319490.9034
E02002920,348529.955,238417.7845
E02002600,361433.903,389610.1546
E02004663,384328.1123,199785.4376
E02001614,435126.3073,396390.0182
W02000197,253058.0759,188874.5325
W02000221,290475.9933,190859.3195
E02007035,396313.1518,227411.355
W02000287,305648.7886,205667.4342
E02005639,486419.7847,283498.4223
E02004641,386926.8956,217580.7657
E02005622,465172.5774,268785.9681
E02007034,395458.7743,227928.1046
E02004630,369530.8059,212884.1003
E02001656,433263.3862,385186.5019
E02004058,437069.4819,373628.0236
E02002826,438192.3345,330637.1965
E02004081,437896.1593,341441.5161
E02005354,452754.7472,317566.8503
E02005352,460879.8453,319524.5251
E02003864,384113.805,378174.6677
E02005337,455855.0671,301585.4475
E02005829,446970.2458,353144.1738
E02002830,456800.6284,307166.1355
E02002944,368940.5297,307973.4826
E02005189,357914.9727,424194.5922
E02005351,451673.26,318931.1881
E02004063,436626.6366,371350.4283
W02000299,320789.0232,196948.797
E02002864,485047.7569,309647.0062
E02004039,436666.7506,347145.3519
E02005824,448460.0974,358470.7526
W02000252,296225.7925,205472.534
E02004084,445471.4542,340275.1592
E02003669,481675.8397,212843.2949
E02004041,444157.832,346371.0101
E02004113,441387.8199,366103.7098
W02000090,328514.8671,345694.6316
E02001646,433560.7518,386230.1592
E02005179,379654.087,433594.7167
E02002942,371509.266,310504.8576
E02004116,439616.2629,363274.9147
E02004095,403568.0845,393877.4905
E02005336,454624.0915,302733.4133
E02005658,475591.8288,263179.7764
E02005942,450678.703,208123.3793
E02003871,389704.7243,372946.0952
E02006038,348248.8069,308845.1912
E02004105,445573.0673,380632.2803
E02005183,385837.0201,432370.9152
W02000132,211087.8962,214591.8808
E02005828,450268.979,353933.0101
E02002821,436747.0963,333079.5997
E02002812,433459.9591,334825.9274
E02007021,455156.1908,205048.9784
E02006967,463591.3546,300077.2663
E02005631,499791.9931,278809.3878
E02002588,354374.1611,380807.7236
E02005923,444749.3437,241095.3428
W02000130,195107.3627,215899.8648
E02003844,329549.8177,376745.9162
E02006823,491198.1493,195869.1439
E02005650,475650.1184,264527.0842
E02003845,339971.7733,376659.6535
E02003809,348571.5582,359403.1662
E02005926,444933.1771,239573.5144
W02000158,258296.6981,204747.8081
W02000151,268876.7015,213533.3225
E02003849,340797.0271,375434.8145
E02002809,440365.0669,335529.6118
E02002825,437286.1398,331022.0281
E02006005,428107.0845,207876.465
E02006021,346083.0437,325855.5088
E02004621,402418.1521,201695.1506
W02000161,252137.3627,201498.7837
E02005386,442815.2034,294333.0739
E02005353,453836.4372,318186.8132
W02000291,314230.8551,203178.3638
E02004085,447522.6425,336513.9478
E02004121,440494.7165,330230.2331
E02002822,433673.258,332415.7642
E02006006,427959.6769,206533.9166
E02002798,438408.7251,338810.3833
E02006042,345688.6451,293558.1008
W02000241,318373.3932,171867.3476
E02003681,496885.8308,198818.5297
E02006850,458570.4179,303563.5296
E02005836,477286.3593,389993.0877
E02001626,432573.8364,390616.6521
E02004111,441409.7997,370779.3059
E02002865,486084.2154,308794.3192
E02002806,433781.461,336443.8468
E02001669,434615.1288,383132.6478
E02005661,477687.8264,262515.7153
W02000274,299584.947,188157.4836
W02000074,328344.9454,363767.1486
E02001650,434645.7156,386026.875
E02004102,405924.8964,373653.3513
W02000220,293413.2262,190519.0772
E02002587,355746.1979,380793.122
E02006020,366196.7351,328915.1048
W02000265,298701.6205,194671.8648
E02001617,437005.0912,393194.1232
E02001630,436377.7093,389978.0169
E02007070,482387.2178,276051.4168
E02004666,391493.0108,233164.1837
W02000206,275441.795,197230.4794
E02003799,337966.9828,367611.4199
E02002917,349745.988,240182.4264
E02004056,443883.0095,374733.4344
E02002618,368181.5627,429072.0035
W02000263,307979.8157,195321.4987
E02003672,486214.9615,211484.5007
E02004072,429909.4173,360937.7561
W02000284,306388.0436,208142.4217
W02000029,281972.3149,381209.8016
W02000126,218309.4831,239187.5071
E02001670,437094.9837,383028.1877
E02005991,439866.1021,188284.6096
E02005342,452401.503,296020.0566
E02005378,452643.1819,307136.0415
W02000142,250821.1468,241450.4422
E02005943,452738.5054,207917.9655
E02005396,477508.9355,316943.0259
E02005648,489080.9932,276816.6693
E02005899,480350.5495,354378.9469
E02003716,489621.4161,187513.648
E02005668,471965.926,261711.9452
E02006869,440266.0672,383523.6588
E02001618,430787.5344,392882.3781
E02005625,456780.9709,262854.8216
W02000070,329810.7077,365942.0626
W02000243,311803.6408,169585.616
E02004052,444069.1155,360558.017
E02005629,500822.0999,297534.7812
E02005279,378774.573,423135.827
E02006820,454285.4805,305895.9305
E02003699,476574.7187,195889.9718
E02004034,439266.2952,350262.3202
E02003830,369930.2573,355597.7048
W02000052,304850.4712,366203.6778
W02000057,321214.2354,342000.6035
E02005184,387133.5248,432129.6106
E02005284,378218.1448,421517.2802
E02005404,431920.8167,315802.3871
E02005646,488585.1606,278081.0892
E02006828,445787.2182,343078.2905
E02003691,496260.5689,185113.4445
W02000231,290532.0474,180270.1668
E02006045,351803.0079,275053.8646
W02000375,320584.7672,181289.3368
E02003677,495662.4148,202820.657
E02003858,384434.328,381047.804
E02002586,352826.9902,381614.583
E02004050,452022.949,367978.8176
E02005212,373378.5149,432269.1867
E02004074,428603.4073,353885.3807
E02005185,382709.5003,432028.8217
E02005200,357580.8234,416294.7389
E02001663,435101.378,384257.9826
E02003796,341694.3557,368660.4311
E02005874,459616.5244,343001.9229
E02003662,482448.357,215056.5672
W02000392,314813.4383,178152.6014
E02003686,500349.243,191430.1452
E02003851,339894.1625,374705.8484
E02002614,362016.3935,384215.8614
W02000040,293142.8684,365942.6
E02005973,475634.5994,182565.7912
E02004076,418411.1887,346001.6689
E02003658,486398.3834,219121.2403
E02005381,447109.3404,303275.9307
E02005886,456343.8787,362411.9367
E02005245,390620.1205,440202.2864
E02001639,432660.5878,387484.6677
E02003832,370279.9916,354912.6851
E02004067,437908.5517,369608.5983
E02004627,372184.978,225786.6567
E02005415,458899.9163,298465.9669
E02002844,459886.6279,304663.6011
E02003703,487262.9546,194200.0452
E02005675,473637.1215,259121.8334
E02005414,460287.7645,299068.842
E02006844,434714.4098,386967.1721
E02005220,373437.5741,427069.7567
E02005309,341180.451,408921.4014
E02005987,448117.4082,193128.6996
E02005666,474029.5073,261904.0217
E02003872,390888.614,371371.5746
W02000285,303442.4549,207034.8143
W02000092,329371.9858,346247.8133
W02000377,324158.0454,180949.4043
W02000230,289758.1544,181267.6539
E02005636,495168.4961,267131.4308
E02006004,427451.8821,207929.9411
E02006803,442656.5424,381084.301
W02000393,313488.8511,178230.2986
E02003697,481934.1668,203280.8588
E02006827,444210.3472,347021.3469
E02003659,477982.8927,218332.8313
E02003859,376774.4354,380072.7888
E02005674,476481.9712,260734.5042
W02000250,302913.222,167742.1169
E02005848,459688.5043,378296.6821
E02003693,492564.5171,182645.7503
E02002613,362980.9652,384426.5696
E02002908,345641.6152,258926.9873
E02004651,380896.227,212810.9336
W02000069,326557.2398,365350.5692
E02002927,359516.9599,222395.1041
W02000205,274195.7519,198199.2934
E02002819,438905.0582,333347.538
E02001682,415871.3212,564066.8236
E02005595,620939.6602,306660.666
E02002712,518926.9121,428874.3474
E02002680,509110.0675,428628.7471
E02005323,332470.6999,446347.6356
E02005484,492686.9354,324199.9764
E02005809,448160.019,443194.1586
E02004586,618054.3998,215790.8784
E02001732,420155.8734,564724.811
E02003743,546730.8237,310596.9329
E02004459,586122.9089,220359.7699
E02003239,518564.2284,303378.9071
E02002648,332473.4752,434001.7408
E02004306,416834.9613,547447.6686
E02003460,484095.6572,244641.827
E02004890,535384.1084,214690.0875
E02005238,348409.1817,460020.9431
E02005796,478159.1336,511033.5795
E02005780,429464.9857,453796.5284
E02002686,517145.3765,467599.0243
E02006910,454085.1768,519231.2927
E02002656,508228.7553,433513.6656
E02006296,623656.4058,245381.683
E02002689,509640.5708,465812.8808
E02001720,425272.7021,566607.5219
E02002705,503395.2279,432677.1313
E02001723,421843.9998,566009.5488
E02003313,564371.4582,176551.6767
E02002714,526593.3028,427076.7126
E02004453,575459.3157,223994.9067
E02002539,441958.0654,524098.966
E02001790,435914.5932,561411.6523
E02005531,624433.8801,311998.9668
E02006259,614725.3684,242360.3227
E02003773,518640.6677,259143.5987
E02005592,621669.1678,308327.2892
E02007016,482092.2248,236997.7878
E02005734,430824.2109,587887.8996
E02002708,504394.3201,432416.6675
E02007082,453760.4902,339450.7259
E02001785,440518.4201,562686.7335
E02002534,461332.6739,515113.1227
E02002664,511461.2497,431870.3899
E02004436,573408.8796,189156.5845
E02005911,460019.3283,336728.3051
E02005230,344080.9391,463236.8694
E02003790,556981.6667,247223.6471
E02003281,583748.7129,187767.4583
E02005527,629337.6007,312954.383
E02005575,616002.5567,335827.1805
E02006247,613927.5925,245982.2297
E02003984,320139.4914,469261.1865
E02001696,429171.5256,561107.0205
E02002639,333141.9797,437665.3013
E02003607,499361.5397,241245.5253
E02004508,595779.745,227548.6483
E02002898,455548.1431,339194.1919
E02005432,534813.3137,372765.1967
E02001773,437773.0156,565075.552
E02006812,453619.4897,516720.9475
E02005327,343199.4015,441813.6361
E02005448,493024.3111,369761.5297
E02005713,431084.2357,579744.5969
E02004020,351915.5508,491121.367
E02005817,450712.7374,428654.0152
E02003789,548744.2641,249566.16
E02005541,652695.3148,309231.1234
E02003302,558671.3412,181020.4354
E02006235,597248.7062,238521.8922
E02004937,513636.5028,206398.4429
E02004579,616482.3754,220650.4331
E02004470,559234.4617,193230.4578
E02002747,528433.5883,405025.3152
E02003764,523163.2978,272286.0644
E02001724,425709.2357,565834.3824
E02001763,432139.5366,567659.9375
E02005538,649627.3414,316676.1394
E02004928,514515.085,213022.8853
E02001821,438255.653,552216.8032
E02006266,597947.1044,262117.0984
E02003617,496087.7008,255766.5312
E02002547,442232.7609,519518.7253
E02001739,426601.119,573578.682
E02006267,614990.0093,260867.8592
E02007105,427230.2436,586889.245
E02005455,490193.8797,364016.2713
E02004319,432300.9515,536103.7939
E02002793,457558.0044,449494.0812
E02004964,503638.9504,193372.7959
E02004846,536675.1982,207137.9564
E02005748,396818.7808,446936.492
E02007022,405015.1465,516864.2529
E02003472,485573.3991,239106.8895
E02002669,508042.6542,430637.9021
E02002790,460909.4474,450714.3682
E02004923,522625.9927,218901.8281
E02002732,521255.8877,410081.1382
E02001820,432330.3599,552533.1182
E02005530,621246.3933,312012.1631
E02002502,452961.0782,518333.6948
E02001691,425262.228,561623.0736
E02002743,529658.1932,407545.4458
E02002886,454523.1388,341184.7549
E02005776,445951.3188,455614.4122
E02004876,501593.7393,203576.2633
E02002780,459920.1231,453420.548
E02005800,504097.894,489038.7298
E02001753,436580.0987,569433.56
E02005522,626142.8962,319879.7795
E02005770,430613.2303,457103.4394
E02002720,475017.9715,425886.5192
E02005814,460396.6154,431695.7689
E02004430,576102.1212,192964.9703
E02004008,361020.0727,538504.1792
E02004559,584916.8924,205956.2766
E02004875,507009.3901,205493.24
E02005570,615764.8049,342797.7361
E02004431,574930.8327,192488.0668
E02003793,532851.8184,244131.154
E02003996,340489.9578,554675.4536
E02004585,616382.706,216503.5334
E02005794,471502.841,467787.2791
E02006867,494331.9503,366819.932
E02006306,652809.8344,292610.4309
E02005460,503818.5659,350931.0934
E02005739,426075.9264,585411.3625
E02004465,564544.5481,199248.9528
E02002491,449318.4341,530960.2521
E02005429,551913.1636,381914.8053
E02002710,503316.2443,429642.8314
E02004899,518593.9358,200894.5
E02005856,451029.2235,338209.4413
E02003485,485809.3983,234746.4272
E02005791,489573.5453,473524.2793
E02005324,349850.8813,444559.9931
E02001823,432602.9085,550130.9227
E02006313,652799.6361,289353.5866
E02002769,489706.4039,404502.9077
E02007056,599187.5846,228141.3895
E02006260,618251.4462,242154.3431
E02002682,506429.7985,427880.065
E02005490,502699.1993,307938.0735
E02006282,577410.1453,248649.633
E02002699,503072.8028,440850.3784
E02001701,425712.4211,559537.1945
E02003625,504481.1749,250501.2525
E02003296,570372.1028,184190.5511
E02002692,472028.5403,454629.7313
E02002510,447974.9808,515581.2039
E02003298,569205.3884,183094.8179
E02004292,427241.9666,552414.3241
E02005500,489736.3856,375740.9325
E02004883,538835.6164,222650.5829
E02006239,572108.5421,281812.5942
E02006274,591554.7624,272106.6344
E02004507,600854.3421,227971.7282
E02001727,429023.2381,565591.3305
E02003645,503544.7024,222452.93
E02003972,301358.8068,530185.4003
E02004858,492315.5992,212128.9923
E02006311,642539.1674,289806.3916
E02003720,544679.2516,260359.8086
E02003292,589095.0005,185603.4
E02002524,468711.1568,519734.0472
E02005433,555667.041,371942.1543
E02005440,549405.7129,358692.9685
E02005722,418310.8249,585337.4784
E02001824,434378.1275,549469.2883
E02002775,461118.2977,455589.7367
E02004544,547681.1154,211551.6512
E02005916,457192.1006,333265.5707
E02004558,585209.3754,206718.7952
E02002873,456119.6492,344544.6006
E02005436,541836.5168,365271.9075
E02002540,443847.4558,522329.6624
E02007060,444588.702,519384.6851
E02004856,506176.1408,216139.0468
E02003294,590422.0452,185294.4791
E02004499,571058.5815,204783.0713
E02007094,412796.982,558501.3315
E02002675,508924.5108,429907.5327
E02005596,623234.0745,306565.8424
E02005912,457455.5452,336023.2722
E02004488,572206.3851,209239.7186
E02002537,446774.5677,524265.7719
E02004514,596800.48,224942.2425
E02001712,424997.6774,567978.3272
E02004994,525364.8955,203983.1813
E02005598,618689.2711,306207.4362
E02001798,435325.3152,558470.9108
E02002640,331409.9643,437070.008
E02004349,415875.6131,535616.9782
E02006268,604575.8547,258013.0554
E02005806,503901.1458,484111.017
E02003279,583853.8969,188990.7325
E02005233,348829.3305,461951.6063
E02005477,487288.4841,339720.2102
E02003650,499014.166,220059.524
E02003997,342356.0707,554400.9697
E02004027,339377.9386,476991.0971
E02004919,520030.9734,230019.0776
E02004547,543916.7053,210352.0041
E02005798,493273.1865,503284.9631
E02003986,318557.6737,468083.2791
E02002877,457449.7976,342944.4345
E02004574,624062.9746,231296.1362
E02003461,486296.26,243810.0456
E02003966,329628.5335,547936.5642
E02002636,332233.6956,438977.4699
E02002755,489054.3516,412146.2124
E02004551,546985.0808,208780.526
E02006814,504527.8405,428488.1765
E02001707,427776.524,555015.5946
E02004441,574032.8032,188588.276
E02003646,500732.3542,222300.7016
E02005797,490054.9858,510060.159
E02001685,418028.1881,562383.8684
E02004971,510301.1708,199027.601
E02003481,487293.561,236136.711
E02002771,477048.2316,399974.5106
E02005525,616607.3912,314458.7268
E02004336,429603.8496,532940.6425
E02003968,304611.9545,536321.7902
E02004443,570492.4112,187969.286
E02004539,543284.8287,195760.4532
E02004896,525311.6852,201384.5374
E02005562,572162.2185,319306.4973
E02005237,346981.5174,461277.5958
E02002509,450858.6574,516456.2363
E02004533,539810.6672,200874.0833
E02005710,431440.8966,581020.2002
E02001772,436834.1973,565130.9661
E02005494,510905.3265,389190.1368
E02004597,562452.7241,222091.1207
E02005508,604567.6471,311079.5268
E02003250,519306.5767,299384.4826
E02002556,444938.8087,513827.5019
E02004002,298713.4154,517514.3645
E02004478,580475.7618,187286.2827
E02002570,429978.5743,513844.0926
E02003478,483149.2695,237516.5592
E02005528,623600.4123,312653.2206
E02002891,459772.4109,340578.0763
E02005496,495273.0752,389739.9122
E02005481,491490.8423,334978.8826
E02002544,444787.9589,520833.6311
E02003288,587879.6935,186357.9461
E02004328,442014.2238,541203.6312
E02007013,490226.0606,239482.0634
E02006237,618492.5606,236112.4768
E02004877,507041.2033,202912.8323
E02001777,430633.3833,564472.4432
E02005786,396406.8063,491688.7286
E02004352,422108.0536,529084.7451
E02003611,515943.1874,236332.5928
E02003965,324756.2368,548678.2669
E02003772,517288.3497,260245.9209
E02005549,648134.6412,303022.2277
E02005790,462169.6841,482823.5685
E02006287,640027.2977,272036.0064
E02004502,570101.2385,198548.4768
E02005746,399603.8522,451648.8353
E02004948,522471.9075,225419.5455
E02005537,640504.4139,308169.2129
E02002549,441422.6573,518740.8662
E02005441,532972.4434,355233.1305
E02004956,509125.1526,202266.0646
E02004880,547121.8926,221640.7116
E02005276,372426.2162,436257.5632
E02005480,490184.0695,335177.1966
E02002731,528420.5671,409495.8744
E02002520,463088.0125,522098.4
E02003766,524966.5945,270091.6792
E02004542,543953.7367,193159.7359
E02002561,430846.3757,517010.2204
E02007011,505440.1325,245081.4182
E02004920,517878.3106,229504.3942
E02004294,426852.0394,550401.8706
E02004902,518737.1717,197406.195
E02005601,610908.7441,302271.2544
E02004438,571168.4791,188933.5481
E02003644,501990.4546,223933.9426
E02004461,580939.2501,214808.9655
E02003642,502593.4646,224679.4937
E02006273,596799.2345,274258.775
E02003244,519536.5696,301398.017
E02006227,594466.0667,250393.6595
E02002569,426831.8141,514548.5065
E02004538,542976.5696,196893.3847
E02003761,525161.2665,273094.3792
E02006250,615211.9792,245214.6685
E02001737,428806.2524,563666.3408
E02002770,495950.1495,400636.8645
E02005589,620053.4006,309212.2872
E02004424,568344.6172,196344.4385
E02006308,654270.8779,292017.2756
E02006841,425990.9078,562803.1383
E02004534,539250.7466,200252.4455
E02002781,460942.9245,452940.257
E02004434,574199.9665,189768.7706
E02004477,581419.7223,187508.5951
E02004305,409255.8381,550308.9008
E02002729,523915.0771,409911.8259
E02001794,437317.9616,559206.3857
E02003967,314846.9982,542046.7254
E02005768,427844.764,457286.631
E02003620,505452.3268,252304.1958
E02006281,585728.9993,263156.2272
E02005586,623340.7103,310062.8655
E02006277,587601.8717,264565.6265
E02004965,512207.7204,193203.1933
E02005557,562514.3054,321198.229
E02005320,332290.7774,447654.1912
E02004950,526082.1557,224568.6226
E02006825,566251.7795,260899.6214
E02004868,507393.9428,207839.4677
E02002668,513880.1255,430925.3208
E02002789,457017.4606,450503.8342
E02005426,533654.9417,387932.2265
E02007054,615634.2,312122.0156
E02001699,428249.8796,560332.1286
E02004007,316970.0148,480256.8568
E02006859,559295.3738,178674.3773
E02004577,606016.2662,226445.2042
E02001692,426622.2018,561586.8813
E02003785,551114.9769,256462.5742
E02005724,419795.5731,584923.5256
E02007099,424543.0562,564600.4681
E02003257,516175.5116,295490.911
E02004592,554273.8023,238014.6845
E02004012,345659.1855,527140.7687
E02003290,586101.5628,185840.8081
E02004560,595799.6414,200259.1379
E02006258,619042.3511,242557.2801
E02006231,613104.3043,242498.9738
E02001735,428400.6697,564276.0086
E02003990,340947.8644,557597.7399
E02005546,651988.458,304564.8735
E02005599,615270.6362,305087.8745
E02002543,441901.7726,521206.712
E02001689,424906.3642,562166.5143
E02003271,511920.8069,222484.0462
E02004293,426494.7376,551126.1759
E02004878,536434.1525,229327.4883
E02003480,490047.6878,236282.3072
E02005418,531836.9079,344472.2468
E02006978,571109.8793,207092.0985
E02003631,503046.0103,248303.458
E02003274,508260.5847,222042.0735
E02007057,599378.4864,226982.3749
E02006305,654563.3752,293485.228
E02003459,488786.2324,251791.0089
E02004469,558075.6829,194033.0748
E02005501,501350.7233,375377.3508
E02004973,510854.3743,198220.9022
E02002526,466281.3531,519118.0392
E02001728,418658.4488,565210.9985
E02006874,529234.1344,262312.2995
E02005326,331807.7436,443443.0907
E02002554,445704.5497,515395.0759
E02005914,464950.4303,334952.9041
E02005917,461594.1591,331903.399
E02004024,352087.8494,485253.6464
E02005439,521756.0001,358530.1262
E02002753,486988.2882,412711.8152
E02005561,561957.095,319456.1381
E02002658,511950.8478,432950.1032
E02004967,511371.5871,192732.0965
E02004563,581138.5722,194737.3616
E02003725,544815.0703,258203.2008
E02005536,632593.1454,308440.2697
E02004518,598833.2479,224270.1185
E02003249,520739.4324,300099.8824
E02005749,400556.1083,444831.3428
E02004463,579576.5815,211900.2314
E02005574,622822.4644,339634.5826
E02003649,502366.2898,220815.4529
E02005551,567591.9891,340721.8904
E02007045,479319.1103,471064.6067
E02004980,524818.4144,217566.5491
E02004874,506141.0632,206126.9519
E02004990,523087.3068,208903.2158
E02001754,435583.175,569276.8638
E02003259,505544.3043,225427.1136
E02001795,438874.3648,558634.5769
E02004343,428362.0696,525108.2126
E02004871,503557.5832,206906.8706
E02005604,635053.0518,299981.7163
E02004946,525601.7656,225990.9127
E02005611,611766.7193,280032.9137
E02004340,423168.0401,526262.1848
E02003280,586708.7291,188335.3314
E02005272,373620.4817,441251.9914
E02005442,497520.8034,373630.5085
E02004850,536005.3455,203449.7521
E02002748,525621.9769,403694.9677
E02005499,501646.1345,380019.7476
E02005483,510077.4681,328198.5207
E02004975,509632.8194,196899.7506
E02005593,620061.2359,307946.0922
E02002779,462213.5323,453177.5048
E02003635,501137.0426,244958.5224
E02004844,537822.4117,209690.2881
E02002643,331636.9642,435484.6692
E02003303,556460.6029,180505.0165
E02001759,435220.0402,568583.4369
E02004591,554256.7987,239276.9428
E02005729,408815.5763,564004.0713
E02004853,534713.9739,202299.2254
E02003273,510519.9357,222091.4385
E02003619,509788.0327,252740.0732
E02005807,498936.8814,484614.4544
E02004525,589466.1853,216223.0488
E02003301,559033.3653,182259.1665
E02004527,549925.2787,205817.1961
E02002518,461319.3732,523576.2318
E02003775,540001.2273,270182.8069
E02007044,479148.6561,472126.6982
E02003488,487532.0661,233574.7318
E02003637,499152.9168,227403.1051
E02005431,545506.4402,375791.7398
E02003988,353216.125,561266.4274
E02004427,567212.9838,194162.88
E02003754,515814.2718,289638.3412
E02002734,524874.4287,409015.3724
E02001713,423738.5826,567809.0746
E02004963,510834.5849,193791.3137
E02004006,302355.1211,506520.3418
E02006310,651311.1451,290526.6574
E02002737,528736.525,408732.7731
E02005740,427330.2115,582646.4665
E02005582,637678.1637,325294.2155
E02005736,429029.5562,587228.8182
E02001760,434013.3883,568166.2292
E02004530,555100.1582,203504.3641
